step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,hora_del_dia,dia_de_la_semana,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,dest_type_M
8,3946.22,21319.0,17372.78,0.0,0.0,0,0.0,3946.22,8,0,0,0,1,0,1
8,1123531.17,174.0,0.0,2161457.75,3284988.92,0,1123357.17,0.0,8,0,0,0,0,1,0
8,299618.71,0.0,0.0,600874.65,1793011.1,0,299618.71,-892517.74,8,0,1,0,0,0,0
8,300668.12,2355401.7,2054733.58,341838.45,891994.29,0,0.0,-249487.71999999997,8,0,1,0,0,0,0
8,174630.28,9583.94,0.0,525867.33,1975007.49,0,165046.34,-1274509.88,8,0,1,0,0,0,0
8,5454.78,20971.0,15516.22,0.0,0.0,0,0.0,5454.78,8,0,0,0,1,0,1
8,226836.63,0.0,0.0,1182230.58,1409067.21,0,226836.63,0.0,8,0,1,0,0,0,0
8,8423.08,119262.0,110838.92,0.0,0.0,0,0.0,8423.08,8,0,0,0,1,0,1
8,16724.27,45044.0,28319.73,0.0,0.0,0,0.0,16724.27,8,0,0,0,1,0,1
8,234082.47,978286.0,744203.53,0.0,70687.71,0,0.0,163394.76,8,0,1,0,0,0,0
8,1559.91,0.0,0.0,82481.9,148079.29,0,1559.91,-64037.48000000001,8,0,1,0,0,0,0
8,403470.54,2131012.22,2534482.75,753983.71,105850.26,0,806941.0699999998,1051603.99,8,0,0,0,0,0,0
8,8472.51,21325.0,12852.49,0.0,0.0,0,0.0,8472.51,8,0,0,0,1,0,1
8,560408.83,27019.0,0.0,0.0,809759.39,0,533389.83,-249350.56000000006,8,0,0,0,0,1,0
8,3520997.05,245038.58,0.0,11207460.83,14960679.69,0,3275958.4699999997,-232221.81000000052,8,0,0,0,0,1,0
8,96917.48,4508.0,0.0,1007568.04,3540513.22,0,92409.48,-2436027.7,8,0,1,0,0,0,0
8,16371.46,1621091.86,1604720.4,0.0,0.0,0,-2.3283064365386963e-10,16371.46,8,0,0,0,1,0,1
8,479573.43,0.0,0.0,11657768.05,12588180.96,0,479573.43,-450839.48000000045,8,0,0,0,0,1,0
8,5310.19,9839.0,4528.81,0.0,0.0,0,0.0,5310.19,8,0,0,0,1,0,1
8,1392716.74,190760.24,0.0,0.0,1243447.29,0,1201956.5,149269.44999999995,8,0,0,0,0,1,0
8,11858.64,802710.0,790851.36,0.0,0.0,0,0.0,11858.64,8,0,0,0,1,0,1
8,256210.55,15249938.08,15506148.63,5452738.14,5424661.74,0,512421.1000000015,284286.94999999925,8,0,0,0,0,0,0
9,20826.56,0.0,0.0,515152.51,972882.0,0,20826.56,-436902.92999999993,9,0,1,0,0,0,0
9,35236.67,2553694.61,2518457.94,72738.0,87888.34,0,0.0,20086.33,9,0,1,0,0,0,0
9,31651.4,9398.0,0.0,0.0,0.0,0,22253.4,31651.4,9,0,0,0,1,0,1
9,119141.96,8151009.06,8270151.02,212191.6,93049.64,0,238283.92000000086,238283.91999999998,9,0,0,0,0,0,0
9,2108381.54,37380.0,0.0,176805.55,3124966.65,0,2071001.54,-839779.56,9,0,0,0,0,1,0
9,13796.66,0.0,0.0,4257991.45,4233524.7,0,13796.66,38263.41000000015,9,0,1,0,0,0,0
9,98251.1,0.0,0.0,143648.11,250830.57,0,98251.1,-8931.360000000015,9,0,1,0,0,0,0
9,289668.8,346903.0,636571.8,150279.89,207415.26,0,579337.6000000001,232533.43,9,0,0,0,0,0,0
9,208127.94,19847819.48,20055947.43,3154765.78,2968081.63,0,416255.8900000006,394812.08999999985,9,0,0,0,0,0,0
9,572035.91,711.0,0.0,0.0,538379.96,0,571324.91,33655.95000000007,9,0,0,0,0,1,0
9,180986.01,0.0,0.0,665569.51,1306929.43,0,180986.01,-460373.9099999999,9,0,1,0,0,0,0
9,14939.26,8242277.13,8257216.4,61682.0,46742.74,0,29878.53000000026,29878.519999999997,9,0,0,0,0,0,0
9,301961.2,49530.0,0.0,8030279.32,8332240.52,0,252431.2,9.313225746154785e-10,9,0,1,0,0,0,0
9,25746.5,84870.0,59123.5,0.0,0.0,0,0.0,25746.5,9,0,0,0,1,0,1
9,14070.9,3004894.75,2990823.86,270532.6,233171.46,0,0.009999999776482582,51432.04000000001,9,0,1,0,0,0,0
9,84576.37,14762345.76,14846922.13,255669.0,717195.81,0,169152.74000000022,-376950.44000000006,9,0,0,0,0,0,0
9,1363.49,70617.54,69254.05,0.0,0.0,0,1.4551915228366852e-11,1363.49,9,0,0,0,1,0,1
9,330456.51,0.0,0.0,857150.34,1385106.76,0,330456.51,-197499.90999999992,9,0,1,0,0,0,0
9,15528.84,19029.0,3500.16,0.0,0.0,0,0.0,15528.84,9,0,0,0,1,0,1
9,2536.64,4256.0,1719.36,0.0,0.0,0,0.0,2536.64,9,0,0,0,1,0,1
9,9703.0,71098.0,61395.0,0.0,0.0,0,0.0,9703.0,9,0,0,0,1,0,1
9,190223.38,0.0,0.0,7482728.64,7672952.02,0,190223.38,0.0,9,0,0,0,0,1,0
9,715148.12,0.0,0.0,4598348.71,6378544.42,0,715148.12,-1065047.5899999999,9,0,0,0,0,1,0
9,191881.89,85699.0,0.0,10312.0,202193.89,0,106182.89000000001,0.0,9,0,0,0,0,1,0
9,313688.99,15380.0,0.0,31283.0,0.0,0,298308.99,344971.99,9,0,1,0,0,0,0
9,4802.82,275335.42,270532.6,0.0,0.0,0,0.0,4802.82,9,0,0,0,1,0,1
9,312686.61,1879.0,0.0,21789.0,334475.61,0,310807.61,0.0,9,0,0,0,0,1,0
9,12722.26,0.0,0.0,0.0,0.0,0,12722.26,12722.26,9,0,0,0,1,0,1
9,15405.09,11577.0,0.0,0.0,0.0,0,3828.09,15405.09,9,0,0,0,1,0,1
9,238250.89,200995.0,439245.89,3328515.41,7237015.95,0,476501.78,-3670249.65,9,0,0,0,0,0,0
9,402396.23,134706.55,537102.78,1356388.99,4389693.8,0,804792.46,-2630908.58,9,0,0,0,0,0,0
9,19982.19,30630.0,10647.81,0.0,0.0,0,0.0,19982.19,9,0,0,0,1,0,1
9,5978.83,0.0,0.0,0.0,0.0,0,5978.83,5978.83,9,0,0,0,1,0,1
9,1672.98,41103.0,39430.02,0.0,0.0,0,0.0,1672.98,9,0,0,0,1,0,1
9,171020.92,0.0,0.0,191290.62,90691.79,0,171020.92,271619.75000000006,9,0,0,0,0,1,0
9,42157.92,0.0,0.0,0.0,0.0,0,42157.92,42157.92,9,0,0,0,1,0,1
9,294053.76,7002.0,0.0,0.0,737672.36,0,287051.76,-443618.6,9,0,1,0,0,0,0
9,17571.35,0.0,0.0,0.0,0.0,0,17571.35,17571.35,9,0,0,0,1,0,1
9,20242.39,58300.0,38057.61,0.0,0.0,0,0.0,20242.39,9,0,0,0,1,0,1
9,4535.06,8917.0,4381.94,21587.0,26122.06,0,0.0,0.0,9,0,1,0,0,0,0
9,14860.38,0.0,0.0,881849.65,896710.03,0,14860.38,0.0,9,0,1,0,0,0,0
9,195110.1,4276808.63,4471918.73,901973.0,174959.56,0,390220.2000000002,922123.54,9,0,0,0,0,0,0
9,17700.44,74089.0,56388.56,0.0,0.0,0,0.0,17700.44,9,0,0,0,1,0,1
9,13209.58,0.0,0.0,0.0,0.0,0,13209.58,13209.58,9,0,0,0,1,0,1
9,143487.3,5443267.23,5586754.52,226341.85,242810.1,0,286974.5899999989,127019.05000000002,9,0,0,0,0,0,0
9,36424.69,0.0,0.0,65450.72,0.0,0,36424.69,101875.41,9,0,1,0,0,0,0
9,34610.34,4330.0,0.0,0.0,34610.34,0,30280.339999999997,0.0,9,0,1,0,0,0,0
9,6395.88,280848.32,274452.44,0.0,0.0,0,0.0,6395.88,9,0,0,0,1,0,1
9,50481.57,0.0,0.0,163788.93,0.0,0,50481.57,214270.5,9,0,1,0,0,0,0
9,315603.88,75674.72,391278.61,332589.59,16985.7,0,631207.77,631207.77,9,0,0,0,0,0,0
9,209763.04,29461.0,239224.04,693389.83,853562.47,0,419526.08,49590.40000000002,9,0,0,0,0,0,0
9,105919.19,9745714.68,9851633.87,1324839.0,1438798.69,0,211838.37999999896,-8040.5,9,0,0,0,0,0,0
9,218317.47,67515.0,0.0,50453.23,1423607.93,0,150802.47,-1154837.23,9,0,1,0,0,0,0
9,169196.73,0.0,0.0,3223265.9,4057018.35,0,169196.73,-664555.7200000002,9,0,1,0,0,0,0
9,355397.42,198.0,0.0,0.0,874604.93,0,355199.42,-519207.51000000007,9,0,1,0,0,0,0
9,2522430.4,285203.0,0.0,16642.0,2539072.4,0,2237227.4,0.0,9,0,0,0,0,1,0
9,11315.02,84382.0,73066.98,0.0,0.0,0,0.0,11315.02,9,0,0,0,1,0,1
9,61564.53,3572219.44,3633783.97,100664.0,0.0,0,123129.06000000006,162228.53,9,0,0,0,0,0,0
9,6620.34,101545.0,94924.66,0.0,0.0,0,0.0,6620.34,9,0,0,0,1,0,1
9,98227.21,6680.0,0.0,0.0,245869.67,0,91547.21,-147642.46000000002,9,0,1,0,0,0,0
9,65911.69,26181.08,0.0,973800.55,1304377.71,0,39730.61,-264665.47,9,0,1,0,0,0,0
9,18471.42,0.0,0.0,0.0,0.0,0,18471.42,18471.42,9,0,0,0,1,0,1
9,72721.83,51460.0,124181.83,184.0,0.0,0,145443.66,72905.83,9,0,0,0,0,0,0
9,2358.54,4034.99,1676.45,3466.0,0.0,0,0.0,5824.54,9,0,1,0,0,0,0
9,126578.05,4326054.73,4452632.78,238605.58,0.0,0,253156.09999999963,365183.63,9,0,0,0,0,0,0
9,759768.98,0.0,0.0,2959652.4,3312967.65,0,759768.98,406453.73,9,0,0,0,0,1,0
9,267962.31,21263.0,289225.31,279611.64,17856.58,0,535924.62,529717.37,9,0,0,0,0,0,0
9,208877.95,68367.0,277244.95,0.0,0.0,0,417755.9,208877.95,9,0,0,0,0,0,0
9,33275.03,0.0,0.0,154702.46,187977.49,0,33275.03,0.0,9,0,1,0,0,0,0
9,183388.34,3129206.64,3312594.98,484930.05,530952.42,0,366776.6799999997,137365.96999999997,9,0,0,0,0,0,0
9,458564.2,1224453.09,765888.89,4449469.71,4718681.65,0,0.0,189352.25999999978,9,0,1,0,0,0,0
9,440816.18,0.0,0.0,554744.63,995560.81,0,440816.18,0.0,9,0,0,0,0,1,0
9,40137.08,12764.0,52901.08,299826.18,259689.11,0,80274.16,80274.15000000002,9,0,0,0,0,0,0
9,1322087.43,115881.17,0.0,4602644.32,5869007.48,0,1206206.26,55724.26999999955,9,0,0,0,0,1,0
9,477628.9,29103.0,0.0,0.0,477628.9,0,448525.9,0.0,9,0,1,0,0,0,0
9,26988.27,82091.0,109079.27,170.0,0.0,0,53976.54000000001,27158.27,9,0,0,0,0,0,0
9,55500.58,0.0,0.0,106934.93,162435.51,0,55500.58,0.0,9,0,1,0,0,0,0
9,475136.79,0.0,475136.79,2381507.52,2121428.31,0,950273.58,735216.0,9,0,0,0,0,0,0
9,5128.37,0.0,0.0,4984485.97,5004987.94,0,5128.37,-15373.600000000559,9,0,1,0,0,0,0
9,4237.75,82870.0,78632.25,0.0,0.0,0,0.0,4237.75,9,0,0,0,1,0,1
9,128159.32,49540.0,177699.32,0.0,205444.5,0,256318.64,-77285.18,9,0,0,0,0,0,0
9,7088.18,0.0,0.0,0.0,0.0,0,7088.18,7088.18,9,0,0,0,1,0,1
9,18851.81,301.0,0.0,0.0,0.0,0,18550.81,18851.81,9,0,0,0,1,0,1
9,160425.59,0.0,0.0,265822.0,823269.98,0,160425.59,-397022.39,9,0,1,0,0,0,0
9,1756959.0,0.0,0.0,13225434.81,16978022.66,0,1756959.0,-1995628.8499999996,9,0,0,0,0,1,0
9,5859.47,236171.66,230312.2,0.0,0.0,0,0.010000000009313226,5859.47,9,0,0,0,1,0,1
9,42135.18,0.0,0.0,0.0,0.0,0,42135.18,42135.18,9,0,0,0,1,0,1
9,167496.97,0.0,0.0,1060887.72,1334690.59,0,167496.97,-106305.90000000014,9,0,1,0,0,0,0
9,153650.46,0.0,0.0,16369506.25,17129087.21,0,153650.46,-605930.5,9,0,0,0,0,1,0
9,325522.24,0.0,0.0,2664006.95,6227633.13,0,325522.24,-3238103.9399999995,9,0,1,0,0,0,0
9,623803.38,15049026.86,15672830.24,1264199.9,880443.95,0,1247606.7600000016,1007559.3299999998,9,0,0,0,0,0,0
9,131493.34,79535.0,0.0,0.0,2177872.15,0,51958.34,-2046378.8099999998,9,0,1,0,0,0,0
9,21289.58,21410.0,120.42,0.0,0.0,0,0.0,21289.58,9,0,0,0,1,0,1
9,62381.72,0.0,0.0,1024660.79,1330731.17,0,62381.72,-243688.65999999992,9,0,1,0,0,0,0
9,59352.76,5156437.11,5215789.87,2304293.7,2244940.94,0,118705.51999999955,118705.52000000002,9,0,0,0,0,0,0
9,138272.32,77137.0,215409.32,0.0,86375.4,0,276544.64,51896.92000000001,9,0,0,0,0,0,0
9,744911.4,0.0,0.0,1841597.31,2586508.72,0,744911.4,-0.01000000024214387,9,0,0,0,0,1,0
9,93910.74,928613.52,1022524.26,144993.0,0.0,0,187821.47999999998,238903.74,9,0,0,0,0,0,0
9,1415.14,51553.0,50137.86,0.0,0.0,0,0.0,1415.14,9,0,0,0,1,0,1
9,33090.58,0.0,0.0,2299171.55,2619351.86,0,33090.58,-287089.73,9,0,1,0,0,0,0
9,55329.14,42786.0,0.0,289608.8,344937.94,0,12543.14,0.0,9,0,1,0,0,0,0
9,6062.24,129285.0,123222.76,0.0,0.0,0,0.0,6062.24,9,0,0,0,1,0,1
9,8911.84,0.0,0.0,0.0,0.0,0,8911.84,8911.84,9,0,0,0,1,0,1
9,368215.64,41760.0,0.0,50718.09,418933.73,0,326455.64,0.0,9,0,1,0,0,0,0
9,852881.57,0.0,0.0,1474291.8,4158805.98,0,852881.57,-1831632.6099999999,9,0,0,0,0,1,0
9,11046.77,0.0,0.0,0.0,0.0,0,11046.77,11046.77,9,0,0,0,1,0,1
9,18001.85,0.0,0.0,0.0,0.0,0,18001.85,18001.85,9,0,0,0,1,0,1
9,195471.75,6883312.65,7078784.4,2130936.68,2874894.2,0,390943.5,-548485.77,9,0,0,0,0,0,0
9,722614.28,2487045.76,3209660.04,1243305.98,520691.7,0,1445228.5600000005,1445228.56,9,0,0,0,0,0,0
9,73269.89,10964708.01,11037977.9,91953.32,1447340.41,0,146539.7800000012,-1282117.2,9,0,0,0,0,0,0
9,158362.53,973.0,159335.53,887.0,306755.39,0,316725.06,-147505.86000000002,9,0,0,0,0,0,0
9,5425.42,25109.0,19683.58,0.0,0.0,0,0.0,5425.42,9,0,0,0,1,0,1
9,147238.4,480.0,0.0,15430.19,162668.59,0,146758.4,0.0,9,0,1,0,0,0,0
9,9805.92,35987.0,26181.08,205340.0,607058.78,0,0.0,-391912.86,9,0,0,1,0,0,0
9,18465.03,34976.0,16510.97,40839.71,236293.79,0,0.0,-176989.05000000002,9,0,1,0,0,0,0
9,3442.1,102824.0,99381.9,0.0,0.0,0,0.0,3442.1,9,0,0,0,1,0,1
9,6012.63,87393.0,81380.37,0.0,0.0,0,0.0,6012.63,9,0,0,0,1,0,1
9,588161.05,23941.0,0.0,0.0,3449.17,0,564220.05,584711.88,9,0,1,0,0,0,0
9,198619.82,15890.0,0.0,928161.44,2195964.67,0,182729.82,-1069183.41,9,0,1,0,0,0,0
9,141180.84,5097.0,146277.84,75211.46,1076333.54,0,282361.68,-859941.24,9,0,0,0,0,0,0
9,32222.2,0.0,0.0,46027.96,78250.16,0,32222.2,0.0,9,0,1,0,0,0,0
9,35973.77,4097244.82,4133218.6,7131514.8,13263647.28,0,71947.55000000028,-6096158.71,9,0,0,0,0,0,0
9,4686.85,23605.0,18918.15,0.0,0.0,0,0.0,4686.85,9,0,0,0,1,0,1
9,21366.4,12009.0,0.0,0.0,0.0,0,9357.400000000001,21366.4,9,0,0,0,1,0,1
9,71055.41,0.0,0.0,877005.11,1003851.7,0,71055.41,-55791.179999999935,9,0,1,0,0,0,0
9,104753.59,22293.0,0.0,20811.0,728184.17,0,82460.59,-602619.5800000001,9,0,1,0,0,0,0
9,162684.51,11200.0,0.0,13351673.06,13374078.34,0,151484.51,140279.23000000045,9,0,1,0,0,0,0
9,20912.14,4379.0,0.0,0.0,0.0,0,16533.14,20912.14,9,0,0,0,1,0,1
9,32371.85,184049.0,151677.15,0.0,0.0,0,0.0,32371.85,9,0,0,0,1,0,1
9,36437.03,15104.0,0.0,0.0,0.0,0,21333.03,36437.03,9,0,0,0,1,0,1
9,814499.97,88194.42,0.0,6954366.07,8641698.67,0,726305.5499999999,-872832.6299999999,9,0,0,0,0,1,0
9,249012.44,6255251.53,6504263.97,1410613.31,1208052.43,0,498024.8799999999,451573.32000000007,9,0,0,0,0,0,0
9,425285.07,0.0,0.0,1224655.73,1649940.81,0,425285.07,-0.010000000009313226,9,0,1,0,0,0,0
9,263026.96,27064.0,0.0,3570844.07,4028079.21,0,235962.96000000002,-194208.18000000017,9,0,1,0,0,0,0
9,2772425.23,176089.0,0.0,194.0,4273115.07,0,2596336.23,-1500495.8400000003,9,0,0,0,0,1,0
9,13981.48,69020.75,55039.27,0.0,0.0,0,0.0,13981.48,9,0,0,0,1,0,1
9,125188.37,0.0,0.0,397853.0,250769.93,0,125188.37,272271.44,9,0,1,0,0,0,0
9,4608.5,5227.0,618.5,0.0,0.0,0,0.0,4608.5,9,0,0,0,1,0,1
9,968309.48,1705.0,0.0,72708.0,2257044.79,0,966604.48,-1216027.31,9,0,0,0,0,1,0
9,6611.54,0.0,0.0,0.0,0.0,0,6611.54,6611.54,9,0,0,0,1,0,1
9,317335.88,30193.0,0.0,19031.0,946720.93,0,287142.88,-610354.05,9,0,1,0,0,0,0
9,23258.05,35295.0,12036.95,94627.0,117885.05,0,0.0,0.0,9,0,1,0,0,0,0
9,1525516.74,0.0,0.0,8676053.88,12398578.8,0,1525516.74,-2197008.1799999997,9,0,0,0,0,1,0
9,217600.02,0.0,0.0,2520128.95,5948581.54,0,217600.02,-3210852.57,9,0,1,0,0,0,0
9,477305.99,3399886.37,3877192.37,4994858.66,7892113.58,0,954611.9900000002,-2419948.9299999997,9,0,0,0,0,0,0
9,52593.93,7602978.54,7655572.46,340377.3,161799.35,0,105187.84999999963,231171.87999999998,9,0,0,0,0,0,0
9,429069.24,4657068.32,5086137.56,1626662.35,1798009.18,0,858138.4799999995,257722.41000000015,9,0,0,0,0,0,0
9,73087.1,2361465.28,2434552.38,428033.71,1028819.71,0,146174.2000000002,-527698.8999999999,9,0,0,0,0,0,0
9,135536.64,0.0,0.0,1751872.2,2841117.39,0,135536.64,-953708.5500000003,9,0,1,0,0,0,0
9,10873.79,0.0,0.0,0.0,0.0,0,10873.79,10873.79,9,0,0,0,1,0,1
9,15530.98,5548.0,0.0,0.0,0.0,0,9982.98,15530.98,9,0,0,0,1,0,1
9,455488.53,12282970.67,12738459.19,621333.94,401883.89,0,910977.0499999989,674938.58,9,0,0,0,0,0,0
9,575.74,193280.15,192704.41,0.0,0.0,0,0.0,575.74,9,0,0,0,1,0,1
9,9978.72,20030.0,10051.28,0.0,0.0,0,0.0,9978.72,9,0,0,0,1,0,1
9,252830.17,9035.0,0.0,11558.0,150120.57,0,243795.17,114267.60000000003,9,0,1,0,0,0,0
9,5548.81,548.0,0.0,0.0,0.0,0,5000.81,5548.81,9,0,0,0,1,0,1
9,2066330.18,31296.0,0.0,92647.09,2619351.86,0,2035034.18,-460374.58999999985,9,0,0,0,0,1,0
9,207576.23,14585569.43,14793145.67,400656.9,125763.46,0,415152.47000000067,482469.67,9,0,0,0,0,0,0
9,3460.04,0.0,0.0,0.0,0.0,0,3460.04,3460.04,9,0,0,0,1,0,1
9,357811.56,14637.0,0.0,249264.28,113630.72,0,343174.56,493445.12,9,0,1,0,0,0,0
9,113201.02,0.0,0.0,4078844.5,7544429.95,0,113201.02,-3352384.43,9,0,1,0,0,0,0
9,19165.78,0.0,0.0,0.0,0.0,0,19165.78,19165.78,9,0,0,0,1,0,1
9,2714.84,60141.71,57426.87,75487.98,212941.97,0,7.275957614183426e-12,-134739.15000000002,9,0,1,0,0,0,0
9,17947.63,858.0,0.0,0.0,0.0,0,17089.63,17947.63,9,0,0,0,1,0,1
9,24203.64,0.0,0.0,4142553.63,3909495.23,0,24203.64,257262.04000000004,9,0,1,0,0,0,0
9,81977.39,851030.79,769053.4,227278.62,285586.41,0,0.0,23669.600000000035,9,0,1,0,0,0,0
9,227088.17,72488.0,0.0,25322.0,0.0,0,154600.17,252410.17,9,0,1,0,0,0,0
9,74696.57,0.0,0.0,95034.0,0.0,0,74696.57,169730.57,9,0,1,0,0,0,0
9,59983.08,83295.0,23311.92,419523.25,0.0,0,0.0,479506.33,9,0,1,0,0,0,0
9,32081.47,5909.0,0.0,0.0,0.0,0,26172.47,32081.47,9,0,0,0,1,0,1
9,78735.35,1738.0,0.0,3892869.84,4155260.26,0,76997.35,-183655.06999999983,9,0,1,0,0,0,0
9,3172.26,0.0,0.0,20572.0,41986.14,0,3172.26,-18241.879999999997,9,0,1,0,0,0,0
9,331904.46,3482429.05,3814333.51,401537.42,69632.96,0,663808.9199999999,663808.92,9,0,0,0,0,0,0
9,218643.08,3284496.12,3503139.2,897393.66,1116754.68,0,437286.16000000015,-717.9399999999441,9,0,0,0,0,0,0
9,6672.5,0.0,0.0,0.0,0.0,0,6672.5,6672.5,9,0,0,0,1,0,1
9,145574.08,17562541.18,17708115.26,2472297.47,2417702.38,0,291148.16000000015,200169.1700000004,9,0,0,0,0,0,0
9,31712.46,25865.0,0.0,0.0,0.0,0,5847.459999999999,31712.46,9,0,0,0,1,0,1
9,237799.18,0.0,0.0,2222230.37,2460029.55,0,237799.18,4.656612873077393e-10,9,0,1,0,0,0,0
9,131087.85,0.0,0.0,2650232.5,3755983.98,0,131087.85,-974663.6299999999,9,0,1,0,0,0,0
9,88859.13,21918.0,0.0,16733.04,767333.14,0,66941.13,-661740.97,9,0,1,0,0,0,0
9,20738.15,19866.0,0.0,0.0,0.0,0,872.1500000000015,20738.15,9,0,0,0,1,0,1
9,184627.74,423.0,0.0,362378.8,128827.17,0,184204.74,418179.37000000005,9,0,1,0,0,0,0
9,309765.23,147408.64,0.0,0.0,397146.28,0,162356.58999999997,-87381.05000000005,9,0,1,0,0,0,0
9,2395.39,8180.0,10575.39,0.0,0.0,0,4790.779999999999,2395.39,9,0,0,0,0,0,0
9,190840.32,0.0,0.0,2155573.18,2676729.14,0,190840.32,-330315.64000000013,9,0,1,0,0,0,0
9,24245.97,73924.44,49678.47,0.0,0.0,0,0.0,24245.97,9,0,0,0,1,0,1
9,190932.68,0.0,0.0,208327.36,197576.47,0,190932.68,201683.56999999998,9,0,1,0,0,0,0
9,4275.01,113993.0,109717.99,0.0,0.0,0,0.0,4275.01,9,0,0,0,1,0,1
9,60619.95,15132425.01,15193044.96,340421.04,470329.91,0,121239.90000000037,-69288.91999999998,9,0,0,0,0,0,0
9,11137.07,0.0,0.0,0.0,0.0,0,11137.07,11137.07,9,0,0,0,1,0,1
9,18968.24,2155002.47,2136034.24,0.0,0.0,0,0.01000000024214387,18968.24,9,0,0,0,1,0,1
9,7191.72,0.0,0.0,0.0,0.0,0,7191.72,7191.72,9,0,0,0,1,0,1
9,112525.95,10249798.56,10362324.51,170631.26,1231618.63,0,225051.8999999985,-948461.4199999999,9,0,0,0,0,0,0
9,766152.23,912032.0,145879.77,506729.54,1081751.08,0,0.0,191130.68999999994,9,0,1,0,0,0,0
9,3922.18,139.0,0.0,0.0,0.0,0,3783.18,3922.18,9,0,0,0,1,0,1
9,171445.14,2744396.0,2572950.86,394850.55,821741.83,0,0.0,-255446.14,9,0,1,0,0,0,0
9,24059.54,0.0,0.0,0.0,0.0,0,24059.54,24059.54,9,0,0,0,1,0,1
9,505434.1,0.0,0.0,639277.37,1144711.46,0,505434.1,0.010000000009313226,9,0,0,0,0,1,0
9,182219.51,1457736.04,1639955.55,1021009.02,842369.23,0,364439.02,360859.30000000005,9,0,0,0,0,0,0
9,182636.26,6213295.97,6395932.22,1800613.13,1617976.88,0,365272.5099999998,365272.51,9,0,0,0,0,0,0
9,8922.8,0.0,0.0,0.0,0.0,0,8922.8,8922.8,9,0,0,0,1,0,1
9,52304.43,0.0,0.0,247036.6,326800.39,0,52304.43,-27459.359999999986,9,0,1,0,0,0,0
9,366927.47,3462374.51,3095447.04,533696.16,1223015.46,0,0.0,-322391.82999999996,9,0,0,0,0,1,0
9,13356.88,0.0,0.0,0.0,0.0,0,13356.88,13356.88,9,0,0,0,1,0,1
9,919.82,742077.33,741157.51,0.0,0.0,0,0.0,919.82,9,0,0,0,1,0,1
9,18067.46,41760.0,23692.54,0.0,0.0,0,0.0,18067.46,9,0,0,0,1,0,1
9,1318329.04,0.0,0.0,4701083.81,6019412.84,0,1318329.04,0.009999999776482582,9,0,0,0,0,1,0
9,52971.59,186152.0,133180.41,0.0,0.0,0,0.0,52971.59,9,0,0,0,1,0,1
9,21469.39,573.0,0.0,0.0,0.0,0,20896.39,21469.39,9,0,0,0,1,0,1
9,175710.61,3061609.35,3237319.96,7233342.46,7056532.14,0,351421.21999999974,352520.93000000063,9,0,0,0,0,0,0
9,221609.12,924.0,0.0,0.0,8974.11,0,220685.12,212635.01,9,0,1,0,0,0,0
9,11651.88,29854.0,18202.12,0.0,0.0,0,0.0,11651.88,9,0,0,0,1,0,1
9,10065.82,10413287.39,10423353.2,60390.0,0.0,0,20131.629999998957,70455.82,9,0,0,0,0,0,0
9,22024.44,968677.67,946653.23,0.0,0.0,0,-1.1641532182693481e-10,22024.44,9,0,0,0,1,0,1
9,11784.25,293093.09,281308.83,0.0,0.0,0,-0.010000000009313226,11784.25,9,0,0,0,1,0,1
9,287934.86,0.0,0.0,3405350.89,3693285.75,0,287934.86,0.0,9,0,1,0,0,0,0
9,11446.29,115021.05,103574.76,0.0,0.0,0,-1.4551915228366852e-11,11446.29,9,0,0,0,1,0,1
9,8719.85,0.0,0.0,229095.16,553890.59,0,8719.85,-316075.57999999996,9,0,1,0,0,0,0
9,13102.63,11471.0,0.0,0.0,0.0,0,1631.6299999999992,13102.63,9,0,0,0,1,0,1
9,149220.69,35777.0,184997.69,606234.02,10306.77,0,298441.38,745147.94,9,0,0,0,0,0,0
9,29462.97,760.0,0.0,0.0,0.0,0,28702.97,29462.97,9,0,0,0,1,0,1
9,204667.74,5486589.63,5691257.37,473725.39,309819.29,0,409335.48000000045,368573.84,9,0,0,0,0,0,0
9,29441.05,198825.91,169384.86,0.0,0.0,0,-2.9103830456733704e-11,29441.05,9,0,0,0,1,0,1
9,63675.86,864937.66,928613.52,2190376.83,3912384.16,0,127351.71999999997,-1658331.4700000002,9,0,0,0,0,0,0
9,8982.09,0.0,0.0,125428.69,210196.07,0,8982.09,-75785.29000000001,9,0,1,0,0,0,0
9,112347.87,5681333.64,5793681.51,628389.01,198303.18,0,224695.74000000022,542433.7,9,0,0,0,0,0,0
9,333247.81,15039.0,0.0,0.0,396005.52,0,318208.81,-62757.71000000002,9,0,1,0,0,0,0
9,144945.77,49624.0,0.0,0.0,337081.84,0,95321.76999999999,-192136.07000000004,9,0,1,0,0,0,0
9,3878.08,0.0,0.0,0.0,0.0,0,3878.08,3878.08,9,0,0,0,1,0,1
9,6289.74,0.0,0.0,0.0,0.0,0,6289.74,6289.74,9,0,0,0,1,0,1
9,212769.52,58009.0,0.0,0.0,212769.52,0,154760.52,0.0,9,0,1,0,0,0,0
9,3119.39,1885978.85,1882859.47,0.0,0.0,0,0.009999999776482582,3119.39,9,0,0,0,1,0,1
9,306410.39,223.0,0.0,4055829.69,4497432.25,0,306187.39,-135192.16999999993,9,0,0,0,0,1,0
